"","rider_id","avg_assign","avg_pickup","avg_deliver","avg_waiting","avg_ODdist","daily_delivered_stores","daily_franchise_share","num_working_days","share_weekdays","tenure","avg_order_level","Treat","avg_orders_shift","avg_duration_shift","median_idle_shift","prof","prof30","prof50","prof70","prof90","prof_low","prof_med","prof_high","avg_total_shift","avg_share_aggshift","avg_orders_aggshift","avg_duration_aggshift","avg_working_duration","avg_idle_duration","daily_total_order","avg_share_workingd","avg_share_idled","avg_orders_per_workingd","avg_daily_profit","distance","weights","subclass"
"148",33443,49.9072022160665,424.391274238227,613.40027700831,1087.6987534626,0.82329762203605,20.8571428571429,0.425542293607235,6.33333333333333,0.676190476190476,445,5157.10070847992,1,3.32718894009217,1635.24884792627,186,6.38150719194781,1,1,1,0,1,1,1,15.5,0.75821426850448,3.99758842348128,1949.5645370998,25346.3571428571,3597.71369047619,51.5714285714286,0.890754003955747,0.109245996044253,6.38150719194781,147196.428571429,0.707405723689523,1,"10"
"149",33504,172.012406947891,646.736972704715,578.828784119107,1397.57816377171,1.17046613855947,17.4666666666667,0.184419075615421,7,0.714285714285714,444,4175.73097223976,1,2.43504531722054,1580.38670694864,168,4.91562740274623,1,0,0,0,1,0,0,11.0333333333333,0.577194298076651,3.46695794626829,2102.56407634511,17436.9333333333,2684.08833333333,26.8666666666667,0.888885293648187,0.111114706351813,4.91562740274623,80753.3333333333,0.790382075390335,1,"11"
"150",33526,36.7559880239521,362.068862275449,606.465568862275,1005.29041916168,1.08150783627998,31.32,0.227932350645918,5.66666666666667,0.711111111111111,444,4272.93098250368,0,3.45219638242894,1460.12403100775,210,7.18524976286578,1,1,1,1,1,1,1,15.48,0.750582780271433,4.39876865944513,1819.23288919251,22602.72,4302.936,53.44,0.856260930894826,0.143739069105174,7.18524976286578,153036,0.518242875848984,1,"132"
"151",33542,86.1614420062696,660.241379310345,531.180250783699,1277.58307210031,1.21067851038668,19.5185185185185,0.289388406720484,6.33333333333333,0.682539682539683,443,3376.55520298376,1,3.95046439628483,2103.44582043344,209.5,6.21985547641057,1,1,1,0,1,1,1,11.962962962963,0.894031334799309,4.49031842642954,2333.40229194674,25163.4444444444,3174.34012345679,47.2592592592593,0.902799264727182,0.0972007352728183,6.21985547641057,135524.074074074,0.714004625762102,1,"12"
"152",33567,132.574889867841,679.777533039648,514.577092511013,1326.9295154185,1.47552725836646,8.05263157894737,0.371619389382547,4,0.777777777777778,443,3467.37239945974,1,2.78527607361963,1857.69325153374,269,4.80387232544725,1,0,0,0,1,0,0,8.57894736842105,0.76950576083703,3.43934837092732,2266.60403091061,15937.0526315789,2454.45877192982,23.8947368421053,0.897990748515496,0.102009251484504,4.80387232544725,72660.5263157895,0.548075137974533,1,"13"
"154",33718,151.799207397622,736.42536327609,699.578599735799,1587.80317040951,1.06972491151026,8.59259259259259,0.414385717163495,6.66666666666667,0.698412698412698,440,3839.39353376879,1,3.6747572815534,2072.32038834951,49.65,5.73393519067409,1,1,1,0,1,1,1,7.62962962962963,0.781580353802576,4.14801320079098,2289.24263802042,15811.037037037,1250.26481481481,28.037037037037,0.936296281169049,0.0637037188309512,5.73393519067409,83296.2962962963,0.75314196221051,1,"14"
"155",33760,13.9125925925926,454.117037037037,484.677530864198,952.707160493827,1.13690359723589,35.9130434782609,0.186303252793203,5,0.588888888888889,439,4254.18377198091,1,5.625,2291.875,153,8.1856952506125,1,1,1,1,1,1,1,15.6521739130435,0.845827105994019,6.57187098919835,2632.8026780693,35872.8260869565,2908.55289855072,88.0434782608696,0.92715859677958,0.0728414032204205,8.1856952506125,252573.913043478,0.584758159561264,1,"15"
"156",33878,29.8725165562914,346.004415011038,460.177152317881,836.05408388521,0.937771142377964,38.44,0.221622886555374,5.66666666666667,0.704761904761905,437,4903.83424852772,0,2.90850722311396,1112.6227929374,210,7.68228335103734,1,1,1,1,1,1,1,24.92,0.701544752639016,3.70759095241367,1337.86507995427,27726.56,6903.396,72.48,0.806116884121104,0.193883115878896,7.68228335103734,204616,0.479354286008208,1,"108"
"157",34094,29.3218390804598,769.055938697318,541.390038314176,1339.76781609195,0.743327706613586,23.7142857142857,0.233967617958301,6.33333333333333,0.682539682539683,433,6264.20962901241,1,5.69868995633188,3447.37554585153,64,5.66597519048324,1,1,0,0,1,1,0,8.17857142857143,0.82345263863121,7.48071145124717,4379.87040816326,28194.6071428571,1489.70952380952,46.6071428571429,0.950298928175602,0.0497010718243981,5.66597519048324,129885.714285714,0.955684838207694,1,"16"
"158",34127,43.314139941691,331.423469387755,540.92638483965,915.663994169096,0.988845362778765,33.8421052631579,0.247594882305849,5,0.777777777777778,433,4462.46570469012,1,3.04888888888889,1229.54,188,7.47699613985043,1,1,1,1,1,1,1,23.6842105263158,0.70691507226546,4.01520401208156,1566.25132933508,29120.6842105263,5708.20701754386,72.2105263157895,0.837634687665163,0.162365312334837,7.47699613985043,201989.473684211,0.445822422843201,1,"17"
"159",34335,47.9440745672437,704.374167776298,783.914780292943,1536.23302263648,1.11449561677918,15.88,0.281855105723459,6,0.833333333333333,429,4291.57657152427,1,4.08152173913043,2919.49456521739,32.9166666666667,4.7825450232921,1,0,0,0,1,0,0,7.36,0.759396825396825,5.49480952380952,3762.54352380952,21487.48,1332.032,30.04,0.94911457206956,0.0508854279304398,4.7825450232921,89660,0.937165429332335,1,"18"
"160",34441,67.3890784982935,598.730375426621,449.303754266212,1115.42320819113,0.951991176875343,5.16,0.43747619047619,6,0.849206349206349,427,4722.04337851054,1,3.1505376344086,1736.98924731183,12.2416666666667,6.40276892498251,1,1,1,0,1,1,1,3.72,0.679809523809524,4.35,2239.62291666667,6461.6,557.798,11.72,0.948470890924465,0.0515291090755352,6.40276892498251,34372,0.624804471208859,1,"19"
"161",34737,90.2108262108262,210.571225071225,459.05698005698,759.839031339031,1.28071244532138,18,0.254999042299743,6,0.722222222222222,421,3477.2934625691,1,1.51619870410367,660.572354211663,250,5.87854080844407,1,1,1,0,1,1,1,17.8076923076923,0.43908828817757,2.20427722277722,852.592866022866,11763.2692307692,5420.66025641026,27,0.709803143789654,0.290196856210346,5.87854080844407,81015.3846153846,0.39345500179159,1,"20"
"162",34761,66.7362162162162,238.644324324324,498.942702702703,804.323243243243,1.07965334516988,20.0357142857143,0.168387198194998,6.33333333333333,0.682539682539683,420,4474.62563466892,0,1.92708333333333,798.295833333333,177,6.8370234111713,1,1,1,1,1,1,1,17.1428571428571,0.599549129595137,2.5265384242275,953.01463105347,13685.0714285714,4385.81547619048,33.0357142857143,0.788239064965976,0.211760935034024,6.8370234111713,98957.1428571429,0.365150445807373,1,"109"
"163",34770,108.075,409.369117647059,564.720588235294,1082.16470588235,1.15696485541567,12.9285714285714,0.345278787505678,6.33333333333333,0.676190476190476,420,3981.73287688391,1,1.96531791907514,1139.00867052023,214,5.16745583106808,1,1,0,0,1,1,0,12.3571428571429,0.558452303292805,2.78076784326784,1486.30655594406,14074.8928571429,3357.85892857143,24.2857142857143,0.83535709628155,0.16464290371845,5.16745583106808,73675,0.607165620937066,1,"21"
"168",35055,106.515625,705.015625,670.36875,1481.9,2.54368074247455,6.45833333333333,0.0771569865319865,5,0.822222222222222,415,1722.46077614602,0,2.37037037037037,1824.01481481481,40.3166666666667,4.23888784544821,0,0,0,0,0,0,0,5.625,0.627338113275613,3.07278911564626,2293.33616780045,10260.0833333333,1140.6116087963,13.3333333333333,0.932765403859982,0.0672345961400176,4.23888784544821,49583.3333333333,0.53754413176702,1,"4"
"170",35213,75.0384615384615,711.693126022913,415.427168576105,1202.15875613748,1.11866685734796,7.96428571428571,0.389584720834721,6.66666666666667,0.698412698412698,411,4298.29995756105,1,4.03300330033003,2106.75247524752,128,6.21360883847603,1,1,1,0,1,1,1,10.8214285714286,0.743376068376068,5.28622062461348,2690.71992808779,22798.0714285714,2718.1005952381,43.6428571428571,0.90292421344573,0.0970757865542701,6.21360883847603,127035,0.796669917565609,1,"22"
"171",35237,136.805797101449,640.978260869565,513.331884057971,1291.11594202899,1.19195826988823,10.0454545454545,0.379353886411303,5,0.588888888888889,411,4367.53232458603,0,3.30143540669856,1738.5023923445,40.5666666666667,6.24871833701807,1,1,1,0,1,1,1,9.5,0.744980398389489,4.23547323888233,2121.21327561328,16515.7727272727,1481.19696969697,31.3636363636364,0.920039301129903,0.0799606988700969,6.24871833701807,91340,0.564188946412581,1,"71"
"173",35363,113.170588235294,131.186274509804,459.4,703.756862745098,1.20853637656139,13.25,0.191754762491276,5.33333333333333,0.694444444444444,406,3818.72072534904,1,1.37837837837838,614.967567567568,208,5.46330060669941,1,1,0,0,1,1,0,15.4166666666667,0.353861936674437,2.13859427609428,860.627170514671,9480.75,5065.19583333333,21.25,0.689253923008282,0.310746076991718,5.46330060669941,63916.6666666667,0.492720200721743,1,"23"
"174",35376,98.067615658363,576.523131672598,715.103202846975,1389.69395017794,1.84698934577446,7.56,0.270655122655123,6,0.782539682539683,406,3061.59353626662,1,1.64327485380117,1385.99415204678,26.8,3.86297661596904,0,0,0,0,0,0,0,6.84,0.504060606060606,2.31021825396825,1789.91974206349,9480.2,1070.728,11.24,0.920630429860827,0.0793695701391732,3.86297661596904,39856,0.682218781863389,1,"24"
"175",35494,30.7770700636943,393.050045495905,590.202911737944,1014.03002729754,1.00399682012599,32.7272727272727,0.192525767593944,4.66666666666667,0.65,404,4916.02736505247,1,3.08707865168539,1372.3202247191,190,6.91364041683896,1,1,1,1,1,1,1,16.1818181818182,0.729772190743553,3.92270791077609,1666.57287535697,22206.6363636364,4507.66136363636,49.9545454545455,0.841921998014595,0.158078001985405,6.91364041683896,141281.818181818,0.518626750352287,1,"25"
"177",35701,17.0986515259049,441.47409510291,502.581973030518,961.154719659333,0.838910036564119,32.9,0.255025753413753,5.33333333333333,0.622222222222222,399,5349.63840224501,0,4.43081761006289,2205.21383647799,147.5,6.61934856272913,1,1,1,1,1,1,1,15.9,0.810822328256539,5.6296611210427,2755.7233390586,35062.9,3398.04583333333,70.45,0.914249321332484,0.0857506786675162,6.61934856272913,198800,0.827534091582234,1,"64"
"178",35727,89.3051224944321,767.977728285078,567.472160356347,1424.75501113586,1.39460835756047,5.90476190476191,0.348979591836735,5,0.888888888888889,399,3969.0628319088,0,3.65040650406504,2470.92682926829,67,4.86284750557737,1,0,0,0,1,0,0,5.85714285714286,0.742006802721088,4.61472431077694,3056.62819548872,14472.5714285714,946.719841269841,21.3809523809524,0.947975505838202,0.0520244941617981,4.86284750557737,65114.2857142857,0.770581579754928,1,"134"
"179",35739,104.620082815735,388.789855072464,517.867494824017,1011.27743271222,1.07834393086565,15.6551724137931,0.286503391244771,6.66666666666667,0.698412698412698,399,4741.95089541833,1,1.80223880597015,969.876865671642,277,4.9090086108231,1,0,0,0,1,0,0,18.4827586206897,0.477924673245054,2.6021404135288,1280.61198180223,17926,6683.73045977011,33.3103448275862,0.739258027884251,0.260741972115749,4.9090086108231,92058.6206896552,0.750854456928478,1,"26"
"180",35749,88.1315014720314,316.572129538763,442.29244357213,846.996074582924,1.12453167243385,14.5666666666667,0.294107025728543,7,0.714285714285714,399,4592.69848106373,1,1.71260504201681,842.731092436975,216,5.53528120108834,1,1,0,0,1,1,0,19.8333333333333,0.424790030816185,2.70947376378411,1207.10384433574,16714.1666666667,6121.81777777778,33.9666666666667,0.753603071695267,0.246396928304733,5.53528120108834,94350,0.637335507874123,1,"27"
"183",35888,97.5541195476575,245.258481421648,536.069466882068,878.882067851373,1.17522310067897,14.4074074074074,0.225782647514674,6,0.666666666666667,396,4045.29565270512,1,1.44289044289044,860.072261072261,197.5,4.60674022669984,0,0,0,0,0,0,0,15.8888888888889,0.348753301720104,2.17697343808455,1111.57104777938,13665.5925925926,4638.16172839506,22.9259259259259,0.769281798651924,0.230718201348076,4.60674022669984,68985.1851851852,0.638886114681255,1,"29"
"184",36303,59.640866873065,593.811145510836,525.046439628483,1178.49845201238,1.15143189371301,13.2,0.196072064218517,3,0.755555555555556,389,5085.33041981951,1,2.11111111111111,1432.43790849673,35.4083333333333,4.78791558304121,1,0,0,0,1,0,0,10.2,0.554595731066319,2.9609126984127,1817.54900793651,14610.8666666667,2092.08222222222,21.5333333333333,0.90735615108548,0.0926438489145201,4.78791558304121,65073.3333333333,0.637083811486601,1,"30"
